가가가속도,0,0,0,NN,F,가가가속도,*,*,*,*,*
가가미,0,0,0,NN,F,가가미,*,*,*,*,*
가가미가하라,0,0,0,NN,F,가가미가하라,*,*,*,*,*
가가미노,0,0,0,NN,F,가가미노,*,*,*,*,*
가가미모치,0,0,0,NN,F,가가미모치,*,*,*,*,*
가가미이시,0,0,0,NN,F,가가미이시,*,*,*,*,*
가가속도,0,0,0,NN,F,가가속도,*,*,*,*,*
가가온센,0,0,0,NN,T,가가온센,*,*,*,*,*
가가우스어,0,0,0,NN,F,가가우스어,*,*,*,*,*
가가우스인,0,0,0,NN,T,가가우스인,*,*,*,*,*
가가우지아,0,0,0,NN,F,가가우지아,*,*,*,*,*
가가카사마,0,0,0,NN,F,가가카사마,*,*,*,*,*
가간섭성,0,0,0,NN,T,가간섭성,*,*,*,*,*
가거도항,0,0,0,NN,T,가거도항,*,*,*,*,*
가거초,0,0,0,NN,F,가거초,*,*,*,*,*
가게거미과,0,0,0,NN,F,가게거미과,*,*,*,*,*
가게사키,0,0,0,NN,F,가게사키,*,*,*,*,*
가겐,0,0,0,NN,T,가겐,*,*,*,*,*
가격연동제,0,0,0,NN,F,가격연동제,*,*,*,*,*
가격지도제,0,0,0,NN,F,가격지도제,*,*,*,*,*
가경제,0,0,0,NN,F,가경제,*,*,*,*,*
가고메,0,0,0,NN,F,가고메,*,*,*,*,*
가고시마추오,0,0,0,NN,F,가고시마추오,*,*,*,*,*
가고하라,0,0,0,NN,F,가고하라,*,*,*,*,*
가곡역,0,0,0,NN,T,가곡역,*,*,*,*,*
가곡항,0,0,0,NN,T,가곡항,*,*,*,*,*
가교항,0,0,0,NN,T,가교항,*,*,*,*,*
가구라,0,0,0,NN,F,가구라,*,*,*,*,*
가구라오카,0,0,0,NN,F,가구라오카,*,*,*,*,*
가구라자카,0,0,0,NN,F,가구라자카,*,*,*,*,*
가구야,0,0,0,NN,F,가구야,*,*,*,*,*
가그라,0,0,0,NN,F,가그라,*,*,*,*,*
가글링,0,0,0,NN,T,가글링,*,*,*,*,*
가나마라,0,0,0,NN,F,가나마라,*,*,*,*,*
가나마치,0,0,0,NN,F,가나마치,*,*,*,*,*
가나메,0,0,0,NN,F,가나메,*,*,*,*,*
가나메초,0,0,0,NN,F,가나메초,*,*,*,*,*
가나야,0,0,0,NN,F,가나야,*,*,*,*,*
가나타,0,0,0,NN,F,가나타,*,*,*,*,*
가남풍,0,0,0,NN,T,가남풍,*,*,*,*,*
가네,0,0,0,NN,F,가네,*,*,*,*,*
가네가사키,0,0,0,NN,F,가네가사키,*,*,*,*,*
가네다케,0,0,0,NN,F,가네다케,*,*,*,*,*
가네마루,0,0,0,NN,F,가네마루,*,*,*,*,*
가네야마,0,0,0,NN,F,가네야마,*,*,*,*,*
가네이시,0,0,0,NN,F,가네이시,*,*,*,*,*
가네하라,0,0,0,NN,F,가네하라,*,*,*,*,*
가네히사,0,0,0,NN,F,가네히사,*,*,*,*,*
가녕,0,0,0,NN,T,가녕,*,*,*,*,*
가노아시,0,0,0,NN,F,가노아시,*,*,*,*,*
가노야,0,0,0,NN,F,가노야,*,*,*,*,*
가노코,0,0,0,NN,F,가노코,*,*,*,*,*
