뿐-만-은,0,0,0,J,*,뿐-만-은,*,*,*,*
ㄴ,0,0,0,J,*,ㄴ,*,*,*,*
ㄹ,0,0,0,J,*,ㄹ,*,*,*,*
ㄴ들,0,0,0,J,*,ㄴ들,*,*,*,*
ㄴ즉,0,0,0,J,*,ㄴ즉,*,*,*,*
ㄹ랑,0,0,0,J,*,ㄹ랑,*,*,*,*
ㄹ로,0,0,0,J,*,ㄹ로,*,*,*,*
ㄴ즉슨,0,0,0,J,*,ㄴ즉슨,*,*,*,*
ㄴ커녕,0,0,0,J,*,ㄴ커녕,*,*,*,*
ㄹ더러,0,0,0,J,*,ㄹ더러,*,*,*,*
ㄹ랑은,0,0,0,J,*,ㄹ랑은,*,*,*,*
ㄹ로부터,0,0,0,J,*,ㄹ로부터,*,*,*,*
가,0,0,0,J,F,가,*,*,*,*
게,0,0,0,J,F,게,*,*,*,*
고,0,0,0,J,F,고,*,*,*,*
과,0,0,0,J,F,과,*,*,*,*
께,0,0,0,J,F,께,*,*,*,*
나,0,0,0,J,F,나,*,*,*,*
니,0,0,0,J,F,니,*,*,*,*
다,0,0,0,J,F,다,*,*,*,*
도,0,0,0,J,F,도,*,*,*,*
두,0,0,0,J,F,두,*,*,*,*
라,0,0,0,J,F,라,*,*,*,*
랴,0,0,0,J,F,랴,*,*,*,*
로,0,0,0,J,F,로,*,*,*,*
며,0,0,0,J,F,며,*,*,*,*
서,0,0,0,J,F,서,*,*,*,*
아,0,0,0,J,F,아,*,*,*,*
야,0,0,0,J,F,야,*,*,*,*
에,0,0,0,J,F,에,*,*,*,*
여,0,0,0,J,F,여,*,*,*,*
와,0,0,0,J,F,와,*,*,*,*
요,0,0,0,J,F,요,*,*,*,*
의,0,0,0,J,F,의,*,*,*,*
이,0,0,0,J,F,이,*,*,*,*
갖고,0,0,0,J,F,갖고,*,*,*,*
같이,0,0,0,J,F,같이,*,*,*,*
거나,0,0,0,J,F,거나,*,*,*,*
게서,0,0,0,J,F,게서,*,*,*,*
과도,0,0,0,J,F,과도,*,*,*,*
과두,0,0,0,J,F,과두,*,*,*,*
과의,0,0,0,J,F,과의,*,*,*,*
까지,0,0,0,J,F,까지,*,*,*,*
깨나,0,0,0,J,F,깨나,*,*,*,*
께나,0,0,0,J,F,께나,*,*,*,*
께도,0,0,0,J,F,께도,*,*,*,*
께두,0,0,0,J,F,께두,*,*,*,*
께로,0,0,0,J,F,께로,*,*,*,*
께서,0,0,0,J,F,께서,*,*,*,*
나마,0,0,0,J,F,나마,*,*,*,*
는야,0,0,0,J,F,는야,*,*,*,*
다가,0,0,0,J,F,다가,*,*,*,*
대로,0,0,0,J,F,대로,*,*,*,*
더러,0,0,0,J,F,더러,*,*,*,*
든가,0,0,0,J,F,든가,*,*,*,*
든지,0,0,0,J,F,든지,*,*,*,*
따라,0,0,0,J,F,따라,*,*,*,*
라고,0,0,0,J,F,라고,*,*,*,*
라서,0,0,0,J,F,라서,*,*,*,*
까지,0,0,0,J,F,까지,*,*,*,*
라야,0,0,0,J,F,라야,*,*,*,*
로가,0,0,0,J,F,로가,*,*,*,*
로나,0,0,0,J,F,로나,*,*,*,*
로다,0,0,0,J,F,로다,*,*,*,*
로도,0,0,0,J,F,로도,*,*,*,*
로두,0,0,0,J,F,로두,*,*,*,*
로서,0,0,0,J,F,로서,*,*,*,*
로써,0,0,0,J,F,로써,*,*,*,*
로야,0,0,0,J,F,로야,*,*,*,*
로와,0,0,0,J,F,로와,*,*,*,*
로의,0,0,0,J,F,로의,*,*,*,*
라고,0,0,0,J,F,라고,*,*,*,*
마다,0,0,0,J,F,마다,*,*,*,*
마저,0,0,0,J,F,마저,*,*,*,*
만도,0,0,0,J,F,만도,*,*,*,*
만두,0,0,0,J,F,만두,*,*,*,*
만에,0,0,0,J,F,만에,*,*,*,*
만의,0,0,0,J,F,만의,*,*,*,*
만이,0,0,0,J,F,만이,*,*,*,*
만치,0,0,0,J,F,만치,*,*,*,*
말고,0,0,0,J,F,말고,*,*,*,*
밖에,0,0,0,J,F,밖에,*,*,*,*
보고,0,0,0,J,F,보고,*,*,*,*
보다,0,0,0,J,F,보다,*,*,*,*
부터,0,0,0,J,F,부터,*,*,*,*
뿐이,0,0,0,J,F,뿐이,*,*,*,*
삼아,0,0,0,J,F,삼아,*,*,*,*
서나,0,0,0,J,F,서나,*,*,*,*
서도,0,0,0,J,F,서도,*,*,*,*
서두,0,0,0,J,F,서두,*,*,*,*
서야,0,0,0,J,F,서야,*,*,*,*
서의,0,0,0,J,F,서의,*,*,*,*
시여,0,0,0,J,F,시여,*,*,*,*
부터,0,0,0,J,F,부터,*,*,*,*
에가,0,0,0,J,F,에가,*,*,*,*
에게,0,0,0,J,F,에게,*,*,*,*
에나,0,0,0,J,F,에나,*,*,*,*
에다,0,0,0,J,F,에다,*,*,*,*
에도,0,0,0,J,F,에도,*,*,*,*
에두,0,0,0,J,F,에두,*,*,*,*
에다,0,0,0,J,F,에다,*,*,*,*
에로,0,0,0,J,F,에로,*,*,*,*
에서,0,0,0,J,F,에서,*,*,*,*
에야,0,0,0,J,F,에야,*,*,*,*
에의,0,0,0,J,F,에의,*,*,*,*
와나,0,0,0,J,F,와나,*,*,*,*
와도,0,0,0,J,F,와도,*,*,*,*
와두,0,0,0,J,F,와두,*,*,*,*
